business_id,stars,Alcohol,Ambience_casual,Ambience_classy,BestNights_friday,BestNights_saturday,BikeParking,BusinessAcceptsCreditCards,BusinessParking_lot,BusinessParking_street,Caters,DogsAllowed,DriveThru,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_lunch,GoodForMeal_dinner,HappyHour,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,WiFi
Xf7j8TdmcFpiThqW9UMziA,4.0,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,1,0,1,0,1.0
G0jHNZzhiHWCYZmZWCg-6w,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0.5,0,0,0,0,0.0
rQ0g1hm_BKsIcRfbHbyPrg,4.0,1.0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0.33,0,0,1,0.33,1,1,0,1,1.0
cUi8TwIH_dt91b_KfPRdTg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
iJJdgwK4wrX8-PjKZzOEvQ,4.0,1.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.33,0,1,0,0,0.0
ZVMbQz8jH4ea9vDhm7DyZg,3.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.33,1,1,1,1,1.0
UM_uB0rAIplb0KlyXdc3xA,4.5,1.0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0.67,0,0,1,0.33,1,1,1,1,1.0
bWMpAxTtVKpNfuVK7xMjQg,4.5,0.0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0.0,1,0,1,0.0,1,0,1,1,1.0
OWsEEVCKBBSfVbzY3lXd1Q,4.0,1.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.33,1,0,0,0.67,1,0,1,0,0.0
Pr5TeLRBEc59FlRF_Rc7Vw,3.5,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
lSK92KDJgwoKPn0pNTvgLQ,3.0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,1,0.0
tEn81PGPbEUpp2dja3iQqg,3.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0.33,0,1,1,0.0,1,0,1,0,0.0
zVoWa5Nyr-3ldd5ecmPuKQ,3.5,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
pCrNsRdZGzUzz8Ye5w-lpQ,2.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
dn7j1FWVxccXsL2lORqlfQ,3.5,1.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,1,0.67,1,0,0,0,1.0
1VK4DvxSpVcQqUizv33mcw,4.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,1,1,1,1.0
8ctpggLquO-FGvrLfbByjA,2.5,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
JEhPHeoLQhkOIWMZn6k8bw,4.0,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,0,1,1,1,1.0
7fZnB7jre0q3Np8rMIQkZQ,4.0,0.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,1,0.33,1,1,0,0,0.0
xkU1aCQVrAmomsjJCc1QpQ,3.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,1,0,0,0.5,0,0,1,0,0.0
IRyKDIF51M0GcqS8yfPcYA,4.0,1.0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0.33,1,1,1,0.33,1,0,1,0,1.0
SmeQYod1yQF4BamES424qQ,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0.5,0,0,0,0,0.0
5KS5b5-ip8znhJS_CYdzeQ,4.0,1.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,1,1,1,1.0
-RLJlk68dmL--ff0lsP0JQ,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,1.0
eOumGNkn14oEJxQ_ksAVLA,4.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
QK9s-Chx69_U-M2gsPb3Gw,3.5,1.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0.67,1,0,1,0.33,1,1,1,1,1.0
AEhfYqXSFx1EtqI8ajabXg,3.5,0.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,1,0,1,0,1.0
V8we7-uCa-SouadZmZ9Ieg,3.0,1.0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0.33,0,1,1,0.67,1,1,1,0,0.0
W8-UTIJAsY95SJcieNRITA,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
73iEGnaQuHDMS51UAqP8ZA,3.0,0.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.0,0,1,1,1,0.0
LozA3u1TmiNFJTwwtDEMjA,4.5,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0.33,1,0,1,0.0,0,0,1,0,0.0
6LYmMCltMzSMK-gMjqWTCw,3.5,1.0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0.33,1,0,1,0.33,1,0,1,0,1.0
kOVYDwD9LbgBKwBkztDcag,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,0,0.0
wWCMzx3Z6Tpg66OkrsD60w,4.0,1.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0.33,1,0,1,0.33,1,1,1,1,1.0
hqPnTWhhxLoDWt7mUQArUQ,2.5,1.0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,1,1,1,1,0.0
CuFEwNXR6ALDHfDMu00RrQ,4.5,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,0,1,1,1,1.0
CKKY7kxtznKVzm9FBzAL4w,2.0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
J8j18KB--ZH4MjTQryPEpA,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,0,0,0.0
1ZrFaxSqR1VLwa7O7IXgag,3.0,1.0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.67,1,1,1,0.33,0,1,1,0,1.0
MHpbM6Ua6ZpqhMNrv_vpqA,2.5,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
c7dC_fiXquGaWXyLcENyaw,4.0,1.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.33,1,0,1,0.67,1,1,0,1,0.0
_yM-p9NxpMJOiE1uMTYTqA,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,1,0,1,0.0,0,0,1,0,0.0
5xYbKpMhpZKP_gQQUoO-YA,4.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0.0,1,0,1,0.33,0,1,1,1,1.0
vySAdHz4XMeON0Q7b2ad1A,2.5,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0.33,0,0,1,0.0,0,0,1,0,1.0
7mGQoiYmmE9jcnA1NSp3mg,4.5,0.0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.0,1,1,1,0,0.0
GBHw5RZPB5TvnCCqBs_YDQ,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.33,0,0,0,0,0.0
idk1PvFzP5OHVp-TruAGiA,3.5,0.0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.33,1,1,1,0.0,1,0,1,0,1.0
SOU_JwNJ6kz5PH2_WIEFQA,2.5,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
fxdqfaDvZY2PB4qVpTRWRg,3.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,1,0,0.0
Mt7WCoJzgb3rQqPie5nP7A,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,0,0,0.0
rqzpEOsB6eUIT4FoFCWeVg,3.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,1.0
vrx3ZpbsX9W7C5UFWOghtw,1.5,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
fEyW48Cdk_dJO2pxUWa8kQ,4.5,0.5,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0.33,1,1,1,0.0,0,0,1,0,1.0
sLt3ykYknDINeBn_0k5H8Q,3.5,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0.0,0,0,1,0,0.0
6Y61FisC5lEVxLEaMzyUUQ,3.5,1.0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,0,1,0,1.0
mtr3ZUFczIVDbSECJ_mW9w,4.5,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.0,0,0,1,1,0.0
oXf2V0vGrQ05uhWg9Nz9UQ,4.5,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.33,0,1,0,0.33,0,0,1,1,0.0
ywBRJjqtj2xIfsWzs8ungg,3.5,1.0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,0,1,1,1,0.0
z3MQ4dmYICABaayF66NV3A,3.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0.33,1,1,0,0.0,1,0,1,1,0.0
hPzPpfSjgQkpWCD7YjcY-A,4.5,0.5,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0.33,0,0,1,0.33,0,0,0,1,0.0
YrNtBUOUOYwmRZ_UVwH8iQ,3.5,0.0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.33,1,1,0,0.33,0,1,0,1,0.0
ohKc-ZBjfJve2URyemXOrg,2.5,0.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
J5R1mAdJihf1m7gl5X62vA,3.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
1OgRJcJ2tsfkZn5tCjhNKg,3.0,1.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.33,1,0,1,0.0,0,0,1,0,0.0
KZ2V1ZPnrwoT0zcJunyIQw,3.5,0.0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0.33,1,1,1,0.33,0,1,1,0,1.0
4pyR9gY74U0cRWZDB9C6Cw,1.5,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.67,0,1,1,0.0,0,0,1,0,1.0
LnnWq5-4pTnBn96E3lQygw,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,1,0,1.0
VQaIkoE4CslcvNC-4qxLiA,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,0,0.5,0,0,1,0,0.0
ckF4SrqKfSm8ndr88on1dA,2.5,1.0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0.33,1,1,1,0.67,1,0,1,0,1.0
Wk5q7fdSUb2_iiqQ8Eus3w,4.5,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.33,0,0,1,0,1.0
ZpQt3qsWRRvEsbY2ODI-qQ,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,1.0
ymAHcnwH8Mjpin25UO-RkA,3.0,0.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
m4haSgp1TS8XRWavdrv6WA,3.5,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0.67,0,1,1,0.0,0,0,1,0,0.0
KRKMqUbVn-4lWjLmayeEBA,3.5,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,1,0.0,0,0,1,0,0.0
OTjS4wcvaabAzpfkwVzwxw,4.0,0.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0.67,0,1,1,0.0,0,0,1,1,0.0
P_x9fEz8efemqOIV46S0tg,4.0,0.5,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,0,1,0,1.0
tjU_hYVEFsUFJzVNqoMFiQ,3.0,1.0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0.33,1,0,1,0.33,0,1,1,1,0.0
7sNKCi0aCm8_q5I1gb67ig,4.0,0.5,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0.33,1,0,1,0.33,1,1,1,1,0.0
zc2YMtL1HlHv34yJ8AsLWg,3.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.67,0,1,1,0.0,0,0,1,0,0.0
4OxrTuQqlqSptzDF5aJuSA,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,0,0.0
ZN688ReGphfv8WjLHNN5WQ,3.5,0.5,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,0,0,1,0,1.0
EHA4yOCgMXGRJwLYYPJRRQ,4.0,0.5,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.33,1,1,0,0.5,0,0,1,0,1.0
IBl6b1zPNo36aqV4h7vQ_w,3.5,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.0,0,1,1,0,0.0
L4VyCOsWLL8qqBp2u6BFNg,3.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,1,1,1,0.33,0,0,1,1,1.0
oOYr3Ig1K0pS-EmkjaCICg,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
9wOu72ziaI39kmkeebwXOw,3.5,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,1,0,0.0
KJBJwrCEYYMEU0WetXrhyg,4.5,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,0,1,0,0.0
EIF1W_-8weWgmDP5sbBOIg,2.5,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.33,0,1,1,0.0,0,0,1,1,0.0
ti88Y6uwIkIt2-m6i5XaSw,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0.0
pFpQAuoPfhHCbXnHarxxtg,3.0,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.5,0,1,1,1,1.0
5rScKeYVjFk8VahsvJv9QA,4.0,1.0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0.33,0,1,1,0.33,0,1,1,1,0.0
BfkqPDZ2Tt7Afhp5gn3wfw,4.0,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0.33,0,0,1,0.33,1,0,1,0,0.0
ga7jZd-JccpMqdSTgY2lUA,4.5,1.0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0.33,1,1,1,0.33,0,1,1,1,1.0
FPnxRASuezpmN6nG_XTeVg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,1,1,0,0.5,1,0,1,0,0.0
kTxLcpurQVROk4jmiwjCBg,4.5,0.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.33,0,1,1,0.33,0,0,1,1,1.0
6dBTa5IQLANpgRaWZJCMBQ,2.5,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
rpsnU3gry9wl3w8XmN_9Pg,3.0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0.33,0,1,1,0.33,1,1,1,0,1.0
quY_McgW57daeJYBXyp_yg,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,1,0.0,0,0,1,0,0.0
ESUwN81iNYvm0yqYCxSivg,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.33,0,1,0,0.5,0,0,0,0,0.0
kRsN974NddNRTa9j3jXGCQ,4.5,0.5,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.33,1,1,1,0.33,1,1,1,1,1.0
8RlO6NuhWzXktp-1croq5A,3.5,0.5,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0.33,1,1,1,0.33,1,0,1,1,0.0
B4Bjhga60TNg7UeN0dmwIA,4.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.33,1,0,1,0.33,1,0,1,0,0.0
RKy85-FSy7ubifr4gAHgjg,3.5,1.0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0.33,1,1,1,0.33,1,0,1,1,1.0
9w5iVQslhApHMvxVhXGgcw,3.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
KRhzXkF-kcNRzW-Dv83jlg,3.5,1.0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0.33,1,1,1,0.33,0,1,1,1,1.0
LyNFIjzSpEWzmfN3Fk5f4w,3.5,1.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0.33,0,0,1,0.67,1,1,0,0,1.0
ANbQwZEtt-b2JeEruRPi2A,4.5,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.5,0,0,1,1,0.0
h6l_lhUouKq4i_2ZjobFgg,4.0,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0.0,0,1,1,0.0,0,0,1,0,0.0
NBZCLHsYglM6jc4_G8K_bw,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.5,0,0,0,0,0.0
T9nNz9-3mfNga0T0Nfzvsw,3.0,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.33,1,1,1,0.33,1,0,1,0,0.0
Wx1paSGNKdusVGK9p096nw,3.5,1.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0.33,1,0,1,0.33,1,0,1,0,1.0
kt6AWutAfq7PRD_SDlrzew,4.0,0.0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.33,1,0,1,0.33,0,0,1,1,0.0
bc0ZNDZfeMRdGl9S0vkfZA,4.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,1,0,0,0.33,0,0,1,0,0.0
qqBPf0WQf8EUahAuO9oN1A,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
6wJgea1AH_ppd4ROTYgoVA,3.5,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.33,1,1,1,0.0,0,0,1,0,1.0
f7FQ221xo0bipLJz_BGBLQ,2.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.67,1,1,1,0.33,0,1,1,0,1.0
49v1EM5ao88mJ-d79dwPVQ,4.0,0.0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.5,0,1,1,1,1.0
VkHexf3mBy-8hu2vsSVd4g,4.0,0.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.33,0,1,1,0.33,0,0,1,0,1.0
sd0AA8okoNnR7ONkF9AWvw,3.0,0.5,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0.0,0,1,0,0.33,0,0,1,0,0.0
PQlosopQigDZNPzcQytabw,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,1,0,0.0,0,0,1,0,0.0
v4jzYZvLqCxPvJLmYzMibg,4.5,0.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0.0,0,1,1,0.0,0,0,1,1,0.0
n5WLHgbSdtyTXcwkrzaj9A,4.0,0.5,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.33,1,1,1,0.33,0,1,0,1,1.0
20SC_AY9BNpDZ0JIhz4IHw,4.0,0.5,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,1,0.33,0,0,1,0,0.0
zRe4EFpKyWP7h6ZmZnxKLw,3.5,1.0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,1,1,1,0.33,1,1,1,1,1.0
EBn3U4mpnIRLIy2lKuilRQ,2.0,1.0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,0,1,1,0,1.0
04lEB3_tQGky8dq5kCa9Vg,2.5,0.0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0.33,1,1,1,0.0,0,0,1,0,1.0
oeEGx3aQGS3wM8IMdDffsw,3.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.33,0,1,0,0.0,0,0,1,0,0.0
k3r48wi7pMuS3FXPuDXe4A,3.0,0.5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.33,0,1,1,0.33,1,0,1,0,1.0
HW9HGbKQmsoqfAVyUR5mDQ,4.5,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.0,0,0,1,0,0.0
6BifsjAz-s7QGe1GdbGXyA,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,1,1,0.5,0,0,1,1,0.0
H_QJ-uXvcniXgUBB_0euCw,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.33,0,0,1,0.33,0,0,0,0,0.0
8tDZFiw3CRa920H0mEFC3Q,4.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,1,0,0.0
3X1IHpOzx0IYp5wM7JVF4g,3.5,1.0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0.33,0,1,1,0.33,1,1,1,1,0.0
Mcj6MC23gIny1n0GGeGDQQ,3.0,1.0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0.67,1,1,1,0.33,1,1,1,1,1.0
fw9YFfQnoOKlVnUdUCT0OA,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.33,1,1,1,0.0,0,0,1,0,0.0
V30n7ngQ35CD9Il1dNkDhA,3.5,1.0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,1,1,1,1,0.0
xE3kWpenVOxmuGMVspBPhA,2.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.0,0,0,1,0,0.0
EmBa8UWYRwM_3hagkqwtIg,4.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0.33,1,0,1,0.33,1,1,1,1,1.0
wBS-_MTeOaJKsfAy-Ts6pg,3.0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.33,1,1,1,0.0,0,0,1,1,1.0
jF9F8YegOx_VMyrc9GN3xw,4.0,1.0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0.33,1,0,1,0.33,1,1,1,1,1.0
rwd4rGpYxiCXvgMV49sYAw,4.0,1.0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0.33,0,0,1,0.33,1,1,0,1,1.0
e66EsIDcYISTRTtr3X4Nsw,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0,0,0.5,0,0,1,0,0.0
YN-b2OjEv-w1HwHSaJm5oA,3.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,1,0,0.0
qzqR-O_gi6eDeXbV0Yjjow,3.5,0.5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.33,0,1,1,0.33,1,0,1,0,0.0
m63rD-9Hx5rk44ivAilrcA,2.5,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,0,0,1,0.0,0,0,1,0,1.0
NAteFFdicyMGCJGVW0BGKQ,3.0,1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.67,1,0,1,0.33,1,0,1,0,1.0
SlLfWzeYOrVBxCd-0QILZQ,4.0,0.0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0.33,0,1,1,0.33,1,1,1,1,1.0
fIyOuyJKeUlYgOUiG_8jfg,2.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.0,0,1,1,0.0,0,0,1,0,1.0
